x,y
0.5889432611385428,4.001484576873055
8.873806180757711,-1.9611137356369266
5.14666315062461,-0.6361790080360319
8.676941171570078,-2.383736919753992
-2.439726238666064,4.034898549428975
8.620846627633567,-2.7221229986720465
-2.296820087667222,3.45713145262494
1.1940418363781755,2.8077286130369705
1.153696220800248,3.902006391240128
-2.7523395320520736,3.76224523773467
1.7053606407240318,4.4327702382058005
-1.5572687437932724,6.159456209311617
-0.7300001120785176,6.25456272268018
-2.541112684469599,8.102510884990776
5.772874359557644,0.470593118766914
-1.9878187711374635,9.378474611048329
6.903010160969301,0.12451259120670105
-0.9016725621947179,1.3158246057263752
2.6693468917789582,1.8198703315044638
3.9914312114966433,0.09992439101760203
1.1844703722509962,0.3188139951735214
2.1821796141364977,1.2996530233826384
-0.08564347768474212,9.312230715193248
-1.0917492367807746,8.06764105184187
-2.0249364639142104,4.847414315150108
0.06897171416325287,4.355732723244529
2.2927395959929493,8.851897749654484
1.153987545714674,9.392111677934002
-1.5767197372875836,4.957405922888751
1.345209110276091,8.672860934151444
1.7872641504814974,1.700120055734332
7.199032609755763,-0.11155078949184893
-0.1485961788590371,8.490723746364193
-2.672316683728682,7.3421401322794
1.399521773718834,6.855217663531267
2.0042056869415736,6.941309357219768
0.46661789679484156,3.8657130258372034
0.163123796502041,2.577504725116713
8.547657831557002,-3.714533578879501
0.882144116318718,2.8412848455872295
-1.6253565376473378,2.2544039749710154
2.7275622784453133,1.3051254961790473
0.7847825229471443,1.8670603680959479
-1.7118517493922445,8.316941489415056
5.700799201984853,1.6556422010343514
1.6416485406731307,0.15020884849717908
1.6520905744596983,2.1201087303203643
1.011053175944702,7.793202863980952
0.6283579292203425,4.46013629655237
9.415208373341367,-2.6504980406295404
1.2893377801973964,3.449691588146665
1.0427873009296629,4.606259225188172
-0.3388742208696036,3.2348248732579723
1.1758375508693042,7.704284278236865
5.070356837746849,-0.8598930787434897
2.202522485952282,8.262474185692271
8.084395952236557,-2.837985977783133
4.677145502462438,0.2656061439323954
11.577171907704528,-3.3911854462059927
4.500242290250538,-0.7688191107394666
-2.5271193606114704,1.3731111645555112
1.3606996617015126,0.7480291196102661
3.175328523656551,1.1842179194174696
0.8901176806495215,1.798490146892124
9.672301555660717,-5.103762379911096
11.22916751827128,-1.941076300796519
-0.4619278126371741,7.369040918905651
-0.968331175702912,7.737309625998636
3.938418218489132,-0.4500954012045095
-0.6376277690114565,4.091047047234421
7.33697540417408,-2.1423910266906168
2.8274699374528236,9.364484705314453
-0.6539282684195495,4.7665695829741646
-3.018161605927511,3.3572739625976595
-1.9824365167392486,2.9353614203581797
3.0090261540862056,8.676160521340554
-2.674372665633008,2.4800622165886885
1.0931576849846794,7.383921434383214
0.8562407616420367,3.8623617483235364
5.150489863916075,2.237449191247961
2.263542499509738,1.8743026964216496
-0.27652528150343114,5.0812776832803
1.0517767771069368,8.278466104309528
5.469807217261606,0.7346022503304527
9.794320086473345,-2.906957593297512
2.1754110443665122,8.57085835503485
3.002519489206626,0.7426535668471026
8.228001843873631,-1.1200243338017446
9.963073374555375,-1.029323393919447
0.7622372849556597,7.396035779892826
2.0657675421536985,2.6835341538437723
-2.1627500916007865,3.5943155562796223
-2.631287352650356,2.970047340594097
5.114896373101499,-0.2350945934959886
5.676833745489476,2.834621892356298
0.9480878502078401,4.7321191979788075
1.8407062774060008,3.561622307041948
0.24622876974521857,5.765474990628062
9.797146233854793,-2.242747536439784
8.581205362236195,-0.7947925692386477
1.0074594731214468,6.895458577202188
9.370980177735442,-1.748215943731152
5.393578129360701,0.2975428998735796
3.1946682059761784,-0.3371621604157158
2.4703491517041014,4.098629063682589
2.218815146170982,9.653034632510794
-2.2716588352703453,2.0914437226741085
7.690316812685505,-1.7207902443772403
1.4103862035287364,9.005769542134177
1.1312175042434114,4.681949847050563
-1.845571843711513,7.597538285905587
0.46546494097762203,3.123155143325978
-1.2652761886075907,8.214611751196676
-0.407647228798385,8.86741455859699
2.4316930525885074,-0.20173713064625765
-1.5951456185465367,4.63122498298249
-0.8946730075235436,7.489425922217617
5.792329310362713,0.2910112026681811
-0.3372145975536087,8.899213241248283
-1.791117250762868,8.25151006190302
4.078610178215572,1.0288328568640035
3.5435197152284776,2.79355283596852
-2.3303136773957465,2.228332483582922
2.3535056956389337,2.2240495566249674
2.520929961163338,-0.6385800263392869
0.8812354078706981,9.132291064196734
2.457609162610427,0.21285356899762364
-2.2042007752389274,7.4894782399422075
-0.6060451894410864,3.236609914276144
2.2065607592742156,5.506167176232801
-1.381136352333106,7.537669136239866
3.978209547913263,2.378178451372361
6.607753739055892,-0.605982245135229
-0.3380768666535583,8.152678230832896
0.34194798486553146,3.941046161461252
2.509049292904953,5.7731460973486755
-2.404438206568063,8.616658117351587
-0.4764652235324829,8.658964169605326
0.303809630770544,3.9442341659078486
5.182207161718273,0.056709082756977836
-0.4002680911153984,1.8379507529696995
7.242570742239092,-0.26667676212512603
-0.6700734013192142,2.266856668032976
0.0884843309163823,2.322990859224463
8.459890950816384,-3.7975939512869594
6.500883843685206,0.11717860766953542
1.069053859130783,7.750440554041598
1.6413329271949417,7.51880915492364
1.6201139697112406,2.7469273884172787
10.425586774803707,-1.2515510314476244
-2.170522416054796,0.6944791091086961
-0.8219970439680493,8.51236805067184
5.716336716524722,-0.10227980893876165
-2.8428114237334263,2.456297656518414
-0.9503131966069644,2.709583505755128
9.766996987369774,-2.447273562518812
-0.5774832062961446,3.0054335027183137
1.4201333112919208,4.637461654822657
2.059348370985982,8.51570365493949
-2.56114685500637,3.5994767796147498
9.559598898912865,-1.7223257890089947
1.1702377282972465,8.11708325181977
6.413022259382171,0.9275528520512627
1.9281814997313151,8.289257665338067
2.1275544035237317,8.86822558332551
3.2460247025341027,2.8494216528496255
8.962369038322114,-2.233769457215662
-1.8808979244753894,1.542930967915104
3.2340470925925286,0.717738824125586
0.3753804841944951,7.040097758389634
6.5282739143434245,0.4183249569118218
5.449620952472016,0.6722499843751627
-0.7249791142143965,7.663913684419346
5.129800485797058,1.5211591200275834
-1.3602305178493763,3.552913698225229
-1.6174376126885939,7.596080838065668
9.137305509342266,-1.1942782608817502
8.645167650379008,-2.8121967419452334
-1.13089730056026,1.824820752602617
1.7437149893055053,0.9538290021676823
-1.272581899145086,7.097429106435905
-0.6081242486485582,6.21850397133076
-1.8856928002983793,7.438188201312796
-2.2012366738792815,2.949712819607474
0.9845148999223354,1.9521153868690735
7.96672835828527,-0.6730389438662574
9.162714552788113,-1.3109969117686457
6.581689095857923,-0.6110465601456474
6.109017119377231,-0.3130166879374392
2.4116339186072797,1.6042368281298849
3.922826481859448,1.8037083182133222
-2.1927020306644005,7.4254103224390455
1.0220285958479411,4.116603477422556
-2.789052789190775,7.898722009841926
0.9149801745345396,9.171987965077985
-0.07228288652059756,2.883769390269415
-1.2875385929736458,6.667366517900397
0.08080351735281943,4.690689825307652
9.964793961090773,-1.6364204798284394
4.707674952896548,-0.15277935780673613
