x,y,label
1.4388349877182827,8.882264941377585,6
-2.345144777212715,2.799637524269927,2
0.7878209964164268,3.127952339510161,0
-1.5550807357787884,7.1145009434813,3
-0.05410465336000003,7.72048633022486,3
2.048778635752531,9.297460294234165,6
8.458293990096342,-2.591340440535875,4
10.770090534483906,-3.4486258065381046,4
0.7270870677315352,8.92350383713519,6
2.3254689685641363,2.0673457742530523,1
3.571035511873226,8.793901343746752,6
-0.8480092261183073,2.9892932525584723,2
-0.581842006893317,7.3637339186465285,3
11.053719995714443,-2.6359200117965034,4
-1.9300591504024416,8.651195921180301,3
0.6232977533818156,8.080307124300159,6
5.458780564080456,1.4935017773019106,5
2.7063814609986516,9.155742173998778,6
-0.7674536534740218,8.382236764920581,3
-0.7670058810331706,8.942660331266573,3
1.3165830157512972,2.5480335170831783,1
5.890580927911768,2.284948211364454,5
-3.1175976890124875,3.2365710184603484,2
7.1240589787547925,2.52091337979257,5
5.497554999487887,0.9873268214083185,5
-2.742657775921356,2.8518983840372867,2
1.5339366259185132,3.501110613077394,0
0.8277065686607056,5.4549387890593755,0
-2.358348121541029,6.486698873917646,3
1.319928037466573,2.31078526640931,1
-1.1396727546883034,4.310161359791365,2
-1.8581013644523563,8.088767577761779,3
4.796287769461431,1.9405176724982678,5
0.24015953612076824,8.547899073748203,6
5.725610781891614,0.8824444258445395,5
1.8700816838308545,0.3609644932350051,1
2.740471855471096,3.9502657759501427,0
6.152528623386113,0.059723433096552925,5
-0.7280281174758358,9.287831680959696,3
8.758987986472688,-2.0428075359622864,4
0.45872911325131005,1.2434935632866722,1
8.535494825350115,-2.2541898214802556,4
7.974463611477007,-1.503839235014715,4
1.3890258641211635,4.3783941430056785,0
1.9126686220989546,3.7781467343464503,0
8.818013881013947,-0.829497604179374,4
6.809204808555704,0.16815536752733068,5
-0.49548037794946254,2.918921548198191,2
-1.1499297150651062,1.105814450466769,2
1.1120354298465902,3.8814939384164155,0
1.126671699606831,8.214879193674502,6
9.739840711763911,-4.155832602156704,4
1.7050871530829101,2.8005780326281533,1
3.519013596467728,1.4672036309114198,5
2.267601970993652,0.7273232077554604,1
-1.2969572818008401,4.043167697606771,2
0.34926777924552943,8.952483829300936,3
5.513665891387952,1.7914938779135974,5
1.6045011091191719,3.0449554543346307,1
-2.4564983822992383,7.287549002163718,3
11.270418577764726,-1.5079812837552198,4
-0.848062137355512,7.091302762388566,3
1.2321647707779129,9.13114781744471,6
1.0807647335246784,0.08812342838745135,1
6.153399261586312,1.0690375897497195,5
1.408273896207723,-0.15646052708266156,1
1.9179058029459062,0.947002271996105,1
-1.9001868450411998,3.1839131756084784,2
-1.8106065399303255,3.8980131177037705,2
9.053753295304077,-1.0222718341669281,4
0.5179564449333163,7.5668012083055505,3
