x,y,label
-1.7338076893858771,3.798061173413905,2
0.6283579292203425,4.46013629655237,0
1.1312175042434114,4.681949847050563,0
-1.4291790455070499,3.5008359410864163,2
1.274508252752551,5.6301732241354205,0
-0.7536510358193057,1.734001621139805,2
2.5763323978856363,0.3218756901248707,1
1.557235070740573,2.8271957137549224,1
1.1031821712501149,4.705776690893091,0
-1.7175575068033047,2.5230327472996725,2
0.5730931315733154,5.526232397830817,0
-0.8331308605317729,2.758308823186856,2
1.7373078036934886,4.425462343941218,0
1.3722767912081404,3.210725818717884,0
0.06897171416325287,4.355732723244529,0
-0.959613735369236,2.695207160817968,2
2.841595483541854,0.4312445632019938,1
2.1972206847536575,0.5783352427928417,1
0.163123796502041,2.577504725116713,0
-3.5575884810033997,4.982375122692442,2
-0.948382515493027,3.267536718326297,2
1.310512699384438,0.07122512127892244,1
1.0220285958479411,4.116603477422556,0
1.923522046320243,4.1487772343575555,0
-3.7824682426240948,1.8953754176975193,2
-0.6376277690114565,4.091047047234421,0
1.4116491185999873,-1.3257394922864898,1
-2.2910479371283485,1.4800907875315443,2
-0.6689800889295691,4.058984127990696,2
-1.5885304153175528,2.810576985041948,2
1.441932518276955,2.7675436411711662,0
0.9867700992673155,6.089657821354225,0
-1.5690754645124843,2.630995068943215,2
0.5626510977867477,3.5563325160076324,0
1.241903262228675,-0.5687606678645771,1
2.5791585452670835,0.9860857469825982,1
1.3326364757208968,5.010360495640338,0
2.3351921204761164,0.7995132702949789,1
2.69539904753047,-0.7192923843728976,1
-3.369973563378554,2.439908257292636,2
1.1108212655146277,0.48761396673538837,1
-2.179312595608925,2.5269288861455217,2
-3.295442463898936,3.273364054076892,2
-0.837085848687117,4.219728490898121,2
2.843829038973065,5.209831985723775,0
2.2065607592742156,5.506167176232801,0
0.301937417889119,4.335617885722741,0
-0.4583946139058963,2.464496457481735,2
-0.19685332656766485,6.247408513097683,0
1.0427873009296629,4.606259225188172,0
0.34194798486553146,3.941046161461252,0
1.9223869438459222,0.5998727805362085,1
-2.1791976131569246,2.396692949032012,2
-1.6845710293857212,5.174605758631332,2
-1.637444670454378,3.9380549730489225,2
-1.8803357619791043,1.3014080726820902,2
2.2117740593982536,1.1298446961382127,1
2.976126345213697,1.216391312880958,1
1.552860895161436,4.095488571870395,0
2.4645222723420948,6.199676503478973,0
-2.861162484624659,1.5711647555355674,2
0.12123091898565419,3.0821100168204567,2
0.9480878502078401,4.7321191979788075,0
1.4579514524675152,0.6597419302019298,1
1.6860856834904343,0.6582844823620104,1
-1.2405603243296257,3.5267260958085735,2
0.5144705069882531,0.9609256541382686,1
1.1424452959887192,2.01467994803379,1
-1.4882734613817172,1.261167159011169,2
1.9870259161082466,2.6110063815873037,1
1.7462545523857558,-0.7783401463920399,1
-0.09448254296404746,5.358239054379527,0
0.5411165268248577,6.153051055927731,0
-1.9263530424847806,3.2879381491806416,2
-0.27652528150343114,5.0812776832803,0
-1.4774090315718147,3.411719037614079,2
1.5997350179155347,0.9151428189629935,1
4.31457647212373,0.8554065082772941,1
1.099322520940101,0.5516818842385505,1
-4.186076251218646,3.5242017856925036,2
-2.1549915728634845,2.436855142872335,2
1.153696220800248,3.902006391240128,0
0.8730512267529372,4.714385829386762,0
4.4384122962968195,1.8421431469283507,1
2.5785441819646318,0.7261173287156888,1
1.8407062774060008,3.561622307041948,0
0.46661789679484156,3.8657130258372034,0
-1.8915975576135908,3.0745861166054866,2
0.11504439349179252,6.213852280547424,0
2.221941016805407,1.5326950968300432,1
-2.684259272412759,2.6055900102074294,2
-0.7797156790172736,1.7289373061293867,2
2.454313867073008,-1.8749290964887133,1
0.10547292936461328,3.7249376626839745,0
3.2432973137851797,1.2146062718627864,1
0.7082667075951147,5.106243723244785,0
1.3786117197240442,3.618977236508077,0
-1.645068058350475,2.2377040573362725,2
-2.2147416242505877,1.7038048582390022,2
2.7468062725030644,1.5924128035939429,1
1.701273610179394,-0.47728763348008196,1
2.509049292904953,5.7731460973486755,0
-2.006559827229853,3.5382405596766353,2
0.303809630770544,3.9442341659078486,0
-1.6606055728903446,3.9956260673093853,2
-0.6539282684195495,4.7665695829741646,0
3.154927117319991,1.5529273906605345,1
0.08080351735281943,4.690689825307652,0
-1.5767197372875836,4.957405922888751,0
1.3157045250415647,2.4406782553446726,1
0.46546494097762203,3.123155143325978,0
-0.1623721651194341,2.228433076783185,2
0.7393601109213568,0.43607905512322787,1
-0.06032529764772776,3.7704342007943548,2
0.5889432611385428,4.001484576873055,0
1.4201333112919208,4.637461654822657,0
2.1156707630897955,3.0689615070947376,0
3.0046883283586387,0.9852149013231277,1
-2.1255579501448914,1.8019852753727283,2
-1.5425861248244601,3.078810429631346,2
1.4589534829823698,0.8450963636683906,1
1.5916715467867837,1.3791451337113991,1
-0.8835895481589775,1.34725885269967,2
1.3526956097021245,3.2043865368641953,0
1.417830495880649,0.5003918456091392,1
-0.07228288652059756,2.883769390269415,0
-3.282794596659625,3.368816723139038,2
0.118987715586371,1.0864422567317653,1
-2.653729821978649,2.187204508468298,2
1.5903494488925753,5.225993999014917,0
-1.2464623079056094,1.924758650403542,2
1.0210246796484133,1.5792581782195638,1
0.6312066124503464,0.4043437765757428,1
0.5640099287272724,1.3370553612024738,1
1.6485648355589304,4.711249163689501,0
1.7443813497344063,0.9950638262067203,1
1.9568149970074455,0.23418537357582947,1
1.9263584960720843,4.152430119150692,0
1.0550521740433132,-0.6471074368396748,1
-1.0331622358727168,2.8017783222987562,2
-1.6628537139002262,4.054773623935818,2
-1.9678266455144968,2.6375267661486137,2
2.4703491517041014,4.098629063682589,0
0.866408263648849,0.3908473056392493,1
2.912098133335569,0.24663806663778998,1
0.6647175464191224,4.359952669678135,0
-2.231604289078139,3.8611429863026174,2
-2.833430864957222,4.576012940951311,2
0.9508841820044274,0.9498287391989112,1
0.3404240001676141,4.9802206223948895,0
2.0159847032053824,-0.2704298378032606,1
-2.57215737936886,4.129027551015824,2
-2.2189538610062964,4.454259315578921,2
-2.512414750906056,1.446047253869536,2
1.7053606407240318,4.4327702382058005,0
4.218503470713568,2.234191609374329,1
2.8270580726465453,1.7211678139016682,1
1.51240604541616,1.3137137061993625,1
0.2817022188151296,4.15415278712072,0
-0.18887976223686143,5.2046138144025775,0
0.7770126844620364,1.8578664386115755,2
-0.685272749148269,2.668423681172174,2
-1.2523876554979658,2.026967178337595,2
-1.911783822403181,3.0122338506501967,2
2.1550496497061458,4.123862491636039,0
-0.29421491993923854,5.273184035606401,0
2.0309413970339425,0.15963275073224814,1
-0.7602408315768193,3.2741750788054116,2
2.0382471075714372,1.2768153954930186,1
0.7624106117094294,1.1647145292871197,1
0.0884843309163823,2.322990859224463,0
2.6804989724600654,-0.7043939956688108,1
-0.7300001120785176,6.25456272268018,0
3.207599086215998,1.977282251974758,1
-0.8605209311899911,2.4571624739445697,2
-0.8284468641145694,2.921653150419392,2
2.859420775602749,2.9560282663059434,0
-3.22500983265416,3.305162736728186,2
0.20635400410117866,4.843036518740207,0
0.82983200260271,1.7420266363394838,1
1.1845450566233553,5.2804263639321025,0
-1.7946375501158718,1.789870929863116,2
2.481526252210979,1.5745716949681823,1
4.011179829683572,1.2877569826258632,1
3.5497520659242467,-1.1723213650755957,1
3.2460247025341027,2.8494216528496255,0
-2.2465084017736983,2.1048892727790456,2
0.9077988690217755,0.4598436151935028,1
1.1203136497073731,5.758060834411365,0
2.89921210502688,5.784302118882814,0
-0.5950556391076017,3.2578472451343847,2
-1.8187413759697681,2.1563900495214994,2
0.47232912409779604,1.508043039045142,1
1.2518578572590369,0.2081138821877363,1
0.8990850896109652,1.6788617616479302,1
3.181903443539385,-0.1822678484254865,1
-2.210914910959122,4.577433057522995,2
2.96544642952547,1.214881875129239,1
1.2893377801973964,3.449691588146665,0
1.3296701429692936,-0.48570029545711857,1
